dataset,scaler,model,tuning_method,best_params,Accuracy,ROC-AUC,F1-Score,Precision,Recall,MCC,Kappa,Log Loss
toddler_demographic,QuantileTransformer,DecisionTree,GridSearch,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.6540284360189573,0.6084826132771338,0.7474048442906573,0.7552447552447552,0.7397260273972602,0.1988281107726089,0.19872028299432976,4.04717336260262
toddler_demographic,QuantileTransformer,KNN,GridSearch,"{'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'distance'}",0.7109004739336493,0.6721285563751317,0.7959866220735785,0.7777777777777778,0.815068493150685,0.3019560304002282,0.3009830011404985,2.9820811436971613
toddler_demographic,QuantileTransformer,LDA,GridSearch,{'solver': 'svd'},0.5876777251184834,0.6188092729188619,0.6692015209125476,0.7521367521367521,0.6027397260273972,0.1454550639273928,0.13934080360073142,0.6772678433467721
toddler_demographic,QuantileTransformer,GaussianNB,GridSearch,{'var_smoothing': 1e-05},0.3412322274881517,0.6366174920969441,0.0915032679738562,1.0,0.04794520547945205,0.12359878077331078,0.03009358775091775,2.544818497737283
toddler_demographic,QuantileTransformer,SVM,BayesianOptimization,"OrderedDict({'C': 15.925169151603527, 'gamma': 0.06578232405415442})",0.6729857819905213,0.6907797681770285,0.7434944237918214,0.8130081300813008,0.684931506849315,0.3100124838246336,0.3014921076620448,0.6356601870382411
toddler_demographic,PowerTransformer,DecisionTree,GridSearch,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.6255924170616114,0.6111696522655428,0.7285223367697595,0.7310344827586207,0.726027397260274,0.12549953149624576,0.12549184198100838,4.200093713699127
toddler_demographic,PowerTransformer,KNN,GridSearch,"{'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'distance'}",0.7061611374407583,0.6681243414120126,0.7960526315789473,0.7658227848101266,0.8287671232876712,0.2762897842952524,0.2735450910706352,2.99673142782487
toddler_demographic,PowerTransformer,LDA,GridSearch,{'solver': 'svd'},0.5639810426540285,0.6201791359325606,0.6461538461538462,0.7368421052631579,0.5753424657534246,0.10542712330374354,0.10012979788614873,0.6835148382267386
toddler_demographic,PowerTransformer,GaussianNB,GridSearch,{'var_smoothing': 1e-09},0.3175355450236967,0.6103793466807166,0.027027027027027025,1.0,0.0136986301369863,0.06527127634946023,0.008484532045424764,7.1766531644842635
toddler_demographic,PowerTransformer,SVM,BayesianOptimization,"OrderedDict({'C': 32.52108800594495, 'gamma': 0.044662788252242826})",0.6113744075829384,0.6714436248682824,0.6821705426356588,0.7857142857142857,0.6027397260273972,0.21602799814645432,0.20392012514953528,0.6581728617709364
toddler_demographic,Normalizer,DecisionTree,GridSearch,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.6872037914691943,0.6759747102212855,0.7676056338028169,0.7898550724637681,0.7465753424657534,0.2915836296872188,0.29050336254330555,5.425901055135783
toddler_demographic,Normalizer,KNN,GridSearch,"{'metric': 'euclidean', 'n_neighbors': 11, 'weights': 'distance'}",0.7014218009478673,0.6682297154899894,0.7864406779661017,0.7785234899328859,0.7945205479452054,0.2907140595604351,0.2905481133585953,3.160057510913989
toddler_demographic,Normalizer,LDA,GridSearch,{'solver': 'svd'},0.6066350710900474,0.6653846153846154,0.6745098039215687,0.7889908256880734,0.589041095890411,0.2172940073098438,0.20312144514719932,0.6526833327145224
toddler_demographic,Normalizer,GaussianNB,GridSearch,{'var_smoothing': 1e-09},0.3127962085308057,0.5779241306638566,0.013605442176870748,1.0,0.00684931506849315,0.04604374107985614,0.0042310821806347265,4.551494320154607
toddler_demographic,Normalizer,SVM,BayesianOptimization,"OrderedDict({'C': 32.52108800594495, 'gamma': 0.044662788252242826})",0.6729857819905213,0.5900421496311907,0.7902735562310031,0.7103825136612022,0.8904109589041096,0.1021038990603851,0.08909466307952196,0.6637164205855547
toddler_demographic,MaxAbsScaler,DecisionTree,GridSearch,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.6113744075829384,0.6224446786090622,0.6940298507462687,0.7622950819672131,0.636986301369863,0.178406398196127,0.17310265723571017,2.791353883568955
toddler_demographic,MaxAbsScaler,KNN,GridSearch,"{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'}",0.7061611374407583,0.6769757639620653,0.7905405405405405,0.78,0.8013698630136986,0.29908409305612355,0.2987778730703259,3.0054047401977115
toddler_demographic,MaxAbsScaler,LDA,GridSearch,{'solver': 'svd'},0.5734597156398105,0.6317702845100106,0.6590909090909091,0.7372881355932204,0.5958904109589042,0.11063138714002319,0.10626882530120474,0.6775229206291712
toddler_demographic,MaxAbsScaler,GaussianNB,GridSearch,{'var_smoothing': 1e-09},0.3175355450236967,0.6282929399367756,0.027027027027027025,1.0,0.0136986301369863,0.06527127634946023,0.008484532045424764,5.617277984886117
toddler_demographic,MaxAbsScaler,SVM,BayesianOptimization,"OrderedDict({'C': 32.52108800594495, 'gamma': 0.044662788252242826})",0.6540284360189573,0.6535827186512118,0.7383512544802867,0.7744360902255639,0.7054794520547946,0.23331613167031726,0.23111865422053612,0.672782796487867
